FECHA,COD_STA,COD_UBT,COD_SDS,VALOR,COSTO_RED
2020-11-04,ND,MAD,EUN,0.00648206443442969,0.01
2020-11-04,RE,MAD,EUN,0.8630989696064884,0.01
2020-11-04,SU,MAD,EUN,0.08781218127407975,0.01
2020-11-04,ED,ALT,EUN,7.66711476780449E-4,0.01
2020-11-04,EX,ALT,EUN,2.0084065862556693E-8,0.01
2020-11-04,I0,ALT,EUN,1.8133608224195727E-7,0.01
2020-11-04,I1,ALT,EUN,6.246844747875307E-7,0.01
2020-11-04,I2,ALT,EUN,5.468330456746596E-7,0.01
2020-11-04,I3,ALT,EUN,2.1506970889107794E-6,0.01
2020-11-04,ND,ALT,EUN,0.007361715355017497,0.01
2020-11-04,RE,ALT,EUN,0.8630184019994385,0.01
2020-11-04,SU,ALT,EUN,0.08789529982585796,0.01
2020-11-05,ED,TAM,EUN,7.666104839914516E-4,0.01
2020-11-05,EX,TAM,EUN,2.1957254239623587E-8,0.01
2020-11-05,I0,TAM,EUN,1.9826172079866606E-7,0.01
2020-11-05,I1,TAM,EUN,6.832556051509037E-7,0.01
2020-11-05,I2,TAM,EUN,5.985126761612608E-7,0.01
2020-11-05,I3,TAM,EUN,2.3449025875296073E-6,0.01
2020-11-05,ND,TAM,EUN,0.003391694749050359,0.01
2020-11-05,RE,TAM,EUN,0.8629475635167057,0.01
2020-11-05,SU,TAM,EUN,0.0879195800755141,0.01
2020-11-05,ED,MAD,EUN,7.670097346164069E-4,0.01
2020-11-05,EX,MAD,EUN,1.073485706998859E-8,0.01
2020-11-05,I0,MAD,EUN,9.68692465117957E-8,0.01
2020-11-05,I1,MAD,EUN,3.327620206625324E-7,0.01
2020-11-05,I2,MAD,EUN,2.898431042356816E-7,0.01
2020-11-05,I3,MAD,EUN,1.167126283601834E-6,0.01
2020-11-05,ND,MAD,EUN,0.00651521179001969,0.01
2020-11-05,RE,MAD,EUN,0.8630559468988636,0.01
2020-11-05,SU,MAD,EUN,0.08780777993015897,0.01
2020-11-05,ED,ALT,EUN,7.66713627477538E-4,0.01
2020-11-05,EX,ALT,EUN,1.8279040913301993E-8,0.01
2020-11-05,I0,ALT,EUN,1.6502024671789668E-7,0.01
2020-11-05,I1,ALT,EUN,5.681884672366351E-7,0.01
2020-11-05,I2,ALT,EUN,4.969567022422763E-7,0.01
2020-11-05,I3,ALT,EUN,1.9616657468779097E-6,0.01
2020-11-05,ND,ALT,EUN,0.007394431868081274,0.01
2020-11-05,RE,ALT,EUN,0.8629754753480784,0.01
2020-11-05,SU,ALT,EUN,0.08789088678182574,0.01
2020-11-06,ED,TAM,EUN,7.666128288940391E-4,0.01
2020-11-06,EX,TAM,EUN,1.9983784790979476E-8,0.01
2020-11-06,I0,TAM,EUN,1.8042156132675254E-7,0.01
2020-11-06,I1,TAM,EUN,6.214493825173544E-7,0.01
2020-11-06,I2,TAM,EUN,5.439040211980029E-7,0.01
2020-11-06,I3,TAM,EUN,2.138911507373192E-6,0.01
2020-11-06,ND,TAM,EUN,0.0034169773493574946,0.01
2020-11-06,RE,TAM,EUN,0.862904661096772,0.01
2020-11-06,SU,TAM,EUN,0.08791516411272554,0.01
2020-11-06,ED,MAD,EUN,7.670109017426905E-4,0.01
2020-11-06,EX,MAD,EUN,9.770541832096187E-9,0.01
2020-11-06,I0,MAD,EUN,8.81593743429531E-8,0.01
2020-11-06,I1,MAD,EUN,3.0271398961325514E-7,0.01
2020-11-06,I2,MAD,EUN,2.634728564127171E-7,0.01
2020-11-06,I3,MAD,EUN,1.064215017721673E-6,0.01
2020-11-06,ND,MAD,EUN,0.006548357492587182,0.01
2020-11-06,RE,MAD,EUN,0.8630129145194785,0.01
2020-11-06,SU,MAD,EUN,0.08780337977062062,0.01
2020-11-06,ED,ALT,EUN,7.667155891432848E-4,0.01
2020-11-06,EX,ALT,EUN,1.6636410703205035E-8,0.01
2020-11-06,I0,ALT,EUN,1.5017449176563063E-7,0.01
2020-11-06,I1,ALT,EUN,5.168162702875373E-7,0.01
2020-11-06,I2,ALT,EUN,4.516487977418481E-7,0.01
2020-11-06,I3,ALT,EUN,1.789162593828555E-6,0.01
2020-11-06,ND,ALT,EUN,0.007427146752433901,0.01
2020-11-06,RE,ALT,EUN,0.862932530799074,0.01
2020-11-06,SU,ALT,EUN,0.08788647560107594,0.01
2020-11-07,ED,TAM,EUN,7.666149678055464E-4,0.01
2020-11-07,EX,TAM,EUN,1.8187878651698022E-8,0.01
2020-11-07,I0,TAM,EUN,1.6418901807580095E-7,0.01
2020-11-07,I1,TAM,EUN,5.652501501670532E-7,0.01
2020-11-07,I2,TAM,EUN,4.942992697299355E-7,0.01
2020-11-07,I3,TAM,EUN,1.9509192531119177E-6,0.01
2020-11-07,ND,TAM,EUN,0.003442258692711391,0.01
2020-11-07,RE,TAM,EUN,0.8628617389307079,0.01
2020-11-07,SU,TAM,EUN,0.08791075016664125,0.01
2020-11-07,ED,MAD,EUN,7.670119659577083E-4,0.01
2020-11-07,EX,MAD,EUN,8.89292540202346E-9,0.01
2020-11-07,I0,MAD,EUN,8.023353444718333E-8,0.01
2020-11-07,I1,MAD,EUN,2.753856315649768E-7,0.01
2020-11-07,I2,MAD,EUN,2.39510884150778E-7,0.01
2020-11-07,I3,MAD,EUN,9.703392151290246E-7,0.01
2020-11-07,ND,MAD,EUN,0.0065815015418265455,0.01
2020-11-07,RE,MAD,EUN,0.8629698735255162,0.01
2020-11-07,SU,MAD,EUN,0.0877989807087067,0.01
2020-11-07,ED,ALT,EUN,7.667173783058786E-4,0.01
2020-11-07,EX,ALT,EUN,1.5141544715099636E-8,0.01
2020-11-07,I0,ALT,EUN,1.366661203412469E-7,0.01
2020-11-07,I1,ALT,EUN,4.7010153982190204E-7,0.01
2020-11-07,I2,ALT,EUN,4.104888462725E-7,0.01
2020-11-07,I3,ALT,EUN,1.6317523446981738E-6,0.01
2020-11-07,ND,ALT,EUN,0.0074598600075212506,0.01
2020-11-07,RE,ALT,EUN,0.8628895701441175,0.01
2020-11-07,SU,ALT,EUN,0.08788206613575118,0.01
2020-11-08,ED,TAM,EUN,7.666169187247995E-4,0.01
2020-11-08,EX,TAM,EUN,1.655353685749808E-8,0.01
2020-11-08,I0,TAM,EUN,1.4941895480642967E-7,0.01
2020-11-08,I1,TAM,EUN,5.141474005224611E-7,0.01
2020-11-08,I2,TAM,EUN,4.492376461302989E-7,0.01
2020-11-08,I3,TAM,EUN,1.7793642113610331E-6,0.01
2020-11-08,ND,TAM,EUN,0.0034675387785335263,0.01
2020-11-08,RE,TAM,EUN,0.8628187989751557,0.01
2020-11-08,SU,TAM,EUN,0.08790633807559606,0.01
2020-11-08,ED,MAD,EUN,7.670129362969234E-4,0.01
2020-11-08,EX,MAD,EUN,8.094204141165368E-9,0.01
2020-11-08,I0,MAD,EUN,7.302104549554049E-8,0.01
2020-11-08,I1,MAD,EUN,2.5053005146613084E-7,0.01
2020-11-08,I2,MAD,EUN,2.1773627141111828E-7,0.01
2020-11-08,I3,MAD,EUN,8.847100035497683E-7,0.01
2020-11-08,ND,MAD,EUN,0.006614643937466855,0.01
2020-11-08,RE,MAD,EUN,0.862926824879698,0.01
2020-11-08,SU,MAD,EUN,0.08779458266546712,0.01
2020-11-08,ED,ALT,EUN,7.667190100582233E-4,0.01
2020-11-08,EX,ALT,EUN,1.3781132892804168E-8,0.01
2020-11-08,I0,ALT,EUN,1.2437444138784745E-7,0.01
2020-11-08,I1,ALT,EUN,4.2762056430509745E-7,0.01
2020-11-08,I2,ALT,EUN,3.7309527444047797E-7,0.01
2020-11-08,I3,ALT,EUN,1.4881232207916988E-6,0.01
2020-11-08,ND,ALT,EUN,0.007492571632845975,0.01
2020-11-08,RE,ALT,EUN,0.862846595014888,0.01
2020-11-08,SU,ALT,EUN,0.08787765825131151,0.01
2020-11-09,ED,TAM,EUN,7.666186980890108E-4,0.01
2020-11-09,EX,TAM,EUN,1.5066204652679295E-8,0.01
2020-11-09,I0,TAM,EUN,1.3597936976010052E-7,0.01
2020-11-09,I1,TAM,EUN,4.676773177089509E-7,0.01
2020-11-09,I2,TAM,EUN,4.083010365724339E-7,0.01
2020-11-09,I3,TAM,EUN,1.6228189894748343E-6,0.01
2020-11-09,ND,TAM,EUN,0.0034928176063027056,0.01
2020-11-09,RE,TAM,EUN,0.8627758430120326,0.01
2020-11-09,SU,TAM,EUN,0.08790192769248761,0.01
2020-11-09,ED,MAD,EUN,7.670138210069269E-4,0.01
2020-11-09,EX,MAD,EUN,7.367277842013428E-9,0.01
2020-11-09,I0,MAD,EUN,6.645761050430833E-8,0.01
2020-11-09,I1,MAD,EUN,2.279228520284038E-7,0.01
2020-11-09,I2,MAD,EUN,1.979484706791172E-7,0.01
2020-11-09,I3,MAD,EUN,8.066068786518176E-7,0.01
2020-11-09,ND,MAD,EUN,0.006647784679268781,0.01
2020-11-09,RE,MAD,EUN,0.8628837694587179,0.01
2020-11-09,SU,MAD,EUN,0.087790185569056,0.01
2020-11-09,ED,ALT,EUN,7.66720498181444E-4,0.01
2020-11-09,EX,ALT,EUN,1.2543066188801731E-8,0.01
2020-11-09,I0,ALT,EUN,1.1318968031426174E-7,0.01
2020-11-09,I1,ALT,EUN,3.889883460271382E-7,0.01
2020-11-09,I2,ALT,EUN,3.3912179937813694E-7,0.01
2020-11-09,I3,ALT,EUN,1.3570764520304697E-6,0.01
2020-11-09,ND,ALT,EUN,0.007525281627962437,0.01
2020-11-09,RE,ALT,EUN,0.8628036068973323,0.01
2020-11-09,SU,ALT,EUN,0.08787325182533276,0.01
2020-11-10,ED,TAM,EUN,7.666203209080002E-4,0.01
2020-11-10,EX,TAM,EUN,1.3712640813564468E-8,0.01
2020-11-10,I0,TAM,EUN,1.2375020336093525E-7,0.01
2020-11-10,I1,TAM,EUN,4.254184831887393E-7,0.01
2020-11-10,I2,TAM,EUN,3.7111001611970666E-7,0.01
2020-11-10,I3,TAM,EUN,1.479979024885475E-6,0.01
2020-11-10,ND,TAM,EUN,0.0035180951755499393,0.01
2020-11-10,RE,TAM,EUN,0.8627328726641231,0.01
2020-11-10,SU,TAM,EUN,0.08789751888346217,0.01
2020-11-10,ED,MAD,EUN,7.670146276138055E-4,0.01
2020-11-10,EX,MAD,EUN,6.7056861985455E-9,0.01
2020-11-10,I0,MAD,EUN,6.04847387255789E-8,0.01
2020-11-10,I1,MAD,EUN,2.073600740500409E-7,0.01
2020-11-10,I2,MAD,EUN,1.799654143389877E-7,0.01
2020-11-10,I3,MAD,EUN,7.353718371321398E-7,0.01
2020-11-10,ND,MAD,EUN,0.006680923767021769,0.01
2020-11-10,RE,MAD,EUN,0.8628407080609265,0.01
2020-11-10,SU,MAD,EUN,0.08778578935409136,0.01
2020-11-10,ED,ALT,EUN,7.667218552578961E-4,0.01
2020-11-10,EX,ALT,EUN,1.1416327949859693E-8,0.01
2020-11-10,I0,ALT,EUN,1.03011988722908E-7,0.01
2020-11-10,I1,ALT,EUN,3.538550449540665E-7,0.01
2020-11-10,I2,ALT,EUN,3.082541458768581E-7,0.01
2020-11-10,I3,ALT,EUN,1.2375166565078116E-6,0.01
2020-11-10,ND,ALT,EUN,0.007557989992472094,0.01
2020-11-10,RE,ALT,EUN,0.8627606071446726,0.01
2020-11-10,SU,ALT,EUN,0.08786884674641354,0.01
2020-11-11,ED,TAM,EUN,7.666218008870251E-4,0.01
2020-11-11,EX,TAM,EUN,1.248079883185631E-8,0.01
2020-11-11,I0,TAM,EUN,1.1262225457302416E-7,0.01
2020-11-11,I1,TAM,EUN,3.8698797904296323E-7,0.01
2020-11-11,I2,TAM,EUN,3.3732024794873455E-7,0.01
2020-11-11,I3,TAM,EUN,1.3496521443311609E-6,0.01
2020-11-11,ND,TAM,EUN,0.0035433714858537826,0.01
2020-11-11,RE,TAM,EUN,0.8626898894092812,0.01
2020-11-11,SU,TAM,EUN,0.08789311152671918,0.01
2020-11-11,ED,MAD,EUN,7.670153629856426E-4,0.01
2020-11-11,EX,MAD,EUN,6.103551028349419E-9,0.01
2020-11-11,I0,MAD,EUN,5.504922005311185E-8,0.01
2020-11-11,I1,MAD,EUN,1.8865632639228034E-7,0.01
2020-11-11,I2,MAD,EUN,1.6362180222208884E-7,0.01
2020-11-11,I3,MAD,EUN,6.70404006565034E-7,0.01
2020-11-11,ND,MAD,EUN,0.006714061200541471,0.01
2020-11-11,RE,MAD,EUN,0.8627976414133268,0.01
2020-11-11,SU,MAD,EUN,0.08778139396107262,0.01
2020-11-11,ED,ALT,EUN,7.667230927745527E-4,0.01
2020-11-11,EX,ALT,EUN,1.039089515356663E-8,0.01
2020-11-11,I0,ALT,EUN,9.375054430229129E-8,0.01
2020-11-11,I1,ALT,EUN,3.219027513692864E-7,0.01
2020-11-11,I2,ALT,EUN,2.8020707071220437E-7,0.01
2020-11-11,I3,ALT,EUN,1.1284430257698667E-6,0.01
2020-11-11,ND,ALT,EUN,0.007590696726019294,0.01
2020-11-11,RE,ALT,EUN,0.8627175969892544,0.01
2020-11-11,SU,ALT,EUN,0.08786444291318106,0.01
2020-11-12,ED,TAM,EUN,7.666231505391695E-4,0.01
2020-11-12,EX,TAM,EUN,1.135971887738596E-8,0.01
2020-11-12,I0,TAM,EUN,1.0249619596253927E-7,0.01
2020-11-12,I1,TAM,EUN,3.520378517820989E-7,0.01
2020-11-12,I2,TAM,EUN,3.066192196652382E-7,0.01
2020-11-12,I3,TAM,EUN,1.2307489957045371E-6,0.01
2020-11-12,ND,TAM,EUN,0.003568646536836089,0.01
2020-11-12,RE,TAM,EUN,0.8626468945933651,0.01
2020-11-12,SU,TAM,EUN,0.08788870551142397,0.01
2020-11-12,ED,MAD,EUN,7.670160333896493E-4,0.01
2020-11-12,EX,MAD,EUN,5.555523724103101E-9,0.01
2020-11-12,I0,MAD,EUN,5.010264715372687E-8,0.01
2020-11-12,I1,MAD,EUN,1.7164308802350215E-7,0.01
2020-11-12,I2,MAD,EUN,1.4876754879606684E-7,0.01
2020-11-12,I3,MAD,EUN,6.11154730724339E-7,0.01
2020-11-12,ND,MAD,EUN,0.006747196979667404,0.01
2020-11-12,RE,MAD,EUN,0.8627545701779473,0.01
2020-11-12,SU,MAD,EUN,0.08777699933585084,0.01
2020-11-12,ED,ALT,EUN,7.667242212175784E-4,0.01
2020-11-12,EX,ALT,EUN,9.457648599078529E-9,0.01
2020-11-12,I0,ALT,EUN,8.532273263615409E-8,0.01
2020-11-12,I1,ALT,EUN,2.928425566682214E-7,0.01
2020-11-12,I2,ALT,EUN,2.547216652570137E-7,0.01
2020-11-12,I3,ALT,EUN,1.0289412498766262E-6,0.01
2020-11-12,ND,ALT,EUN,0.007623401828287452,0.01
2020-11-12,RE,ALT,EUN,0.8626745775533365,0.01
2020-11-12,SU,ALT,EUN,0.08786004023338681,0.01
2020-11-13,ED,TAM,EUN,7.666243812881651E-4,0.01
2020-11-13,EX,TAM,EUN,1.0339429558650249E-8,0.01
2020-11-13,I0,TAM,EUN,9.328167843085943E-8,0.01
2020-11-13,I1,TAM,EUN,3.202519030627947E-7,0.01
2020-11-13,I2,TAM,EUN,2.7872328498426906E-7,0.01
2020-11-13,I3,TAM,EUN,1.1222742813104766E-6,0.01
2020-11-13,ND,TAM,EUN,0.0035939203281581426,0.01
2020-11-13,RE,TAM,EUN,0.8626038894420198,0.01
2020-11-13,SU,TAM,EUN,0.08788430073671884,0.01
2020-11-13,ED,MAD,EUN,7.6701664454438E-4,0.01
2020-11-13,EX,MAD,EUN,5.0567374596652E-9,0.01
2020-11-13,I0,MAD,EUN,4.560098097355748E-8,0.01
2020-11-13,I1,MAD,EUN,1.5616716618987254E-7,0.01
2020-11-13,I2,MAD,EUN,1.3526637502203874E-7,0.01
2020-11-13,I3,MAD,EUN,5.571230724337446E-7,0.01
2020-11-13,ND,MAD,EUN,0.00678033110426082,0.01
2020-11-13,RE,MAD,EUN,0.8627114949576457,0.01
2020-11-13,SU,MAD,EUN,0.08777260542914658,0.01
2020-11-13,ED,ALT,EUN,7.667252501588283E-4,0.01
2020-11-13,EX,ALT,EUN,8.608291237367421E-9,0.01
2020-11-13,I0,ALT,EUN,7.765340344021924E-8,0.01
2020-11-13,I1,ALT,EUN,2.664118945505992E-7,0.01
2020-11-13,I2,ALT,EUN,2.3156291020978548E-7,0.01
2020-11-13,I3,ALT,EUN,9.381761215162851E-7,0.01
2020-11-13,ND,ALT,EUN,0.007656105298995555,0.01
2020-11-13,RE,ALT,EUN,0.8626315498589198,0.01
2020-11-13,SU,ALT,EUN,0.0878556386230839,0.01
2020-11-14,ED,TAM,EUN,7.666255035624465E-4,0.01
2020-11-14,EX,TAM,EUN,9.41085858934399E-9,0.01
2020-11-14,I0,TAM,EUN,8.489651741668107E-8,0.01
2020-11-14,I1,TAM,EUN,2.913427768539062E-7,0.01
2020-11-14,I2,TAM,EUN,2.533749820454137E-7,0.01
2020-11-14,I3,TAM,EUN,1.0233187269327632E-6,0.01
2020-11-14,ND,TAM,EUN,0.003619192859517136,0.01
2020-11-14,RE,TAM,EUN,0.8625608750714078,0.01
2020-11-14,SU,TAM,EUN,0.0878798971108234,0.01
2020-11-14,ED,MAD,EUN,7.670172016674524E-4,0.01
2020-11-14,EX,MAD,EUN,4.6027637192972E-9,0.01
2020-11-14,I0,MAD,EUN,4.150415566706712E-8,0.01
2020-11-14,I1,MAD,EUN,1.4208929626023924E-7,0.01
2020-11-14,I2,MAD,EUN,1.229945313192206E-7,0.01
2020-11-14,I3,MAD,EUN,5.078516990810028E-7,0.01
2020-11-14,ND,MAD,EUN,0.006813463574202766,0.01
2020-11-14,RE,MAD,EUN,0.8626684163013939,0.01
2020-11-14,SU,MAD,EUN,0.0877682121961114,0.01
2020-11-14,ED,ALT,EUN,7.667261883349499E-4,0.01
2020-11-14,EX,ALT,EUN,7.835273900725083E-9,0.01
2020-11-14,I0,ALT,EUN,7.067419442604997E-8,0.01
2020-11-14,I1,ALT,EUN,2.4237212746184546E-7,0.01
2020-11-14,I2,ALT,EUN,2.1051745873863062E-7,0.01
2020-11-14,I3,ALT,EUN,8.553847632724792E-7,0.01
2020-11-14,ND,ALT,EUN,0.00768880713789499,0.01
2020-11-14,RE,ALT,EUN,0.8625885148366979,0.01
2020-11-14,SU,ALT,EUN,0.08785123800587885,0.01
2020-11-15,ED,TAM,EUN,7.666265268811734E-4,0.01
2020-11-15,EX,TAM,EUN,8.565751550637364E-9,0.01
2020-11-15,I0,TAM,EUN,7.726595311970104E-8,0.01
2020-11-15,I1,TAM,EUN,2.6504931545818295E-7,0.01
2020-11-15,I2,TAM,EUN,2.3034060234846093E-7,0.01
2020-11-15,I3,TAM,EUN,9.330517263012161E-7,0.01
2020-11-15,ND,TAM,EUN,0.0036444641306429644,0.01
2020-11-15,RE,TAM,EUN,0.8625178524979824,0.01
2020-11-15,SU,TAM,EUN,0.08787549455021632,0.01
2020-11-15,ED,MAD,EUN,7.670177095191515E-4,0.01
2020-11-15,EX,MAD,EUN,4.189572757842245E-9,0.01
2020-11-15,I0,MAD,EUN,3.7775719358560356E-8,0.01
2020-11-15,I1,MAD,EUN,1.292828701415977E-7,0.01
2020-11-15,I2,MAD,EUN,1.1183963935481504E-7,0.01
2020-11-15,I3,MAD,EUN,4.6292311877255265E-7,0.01
2020-11-15,ND,MAD,EUN,0.00684659438939231,0.01
2020-11-15,RE,MAD,EUN,0.8626253347090923,0.01
2020-11-15,SU,MAD,EUN,0.08776381959592884,0.01
2020-11-15,ED,ALT,EUN,7.667270437197131E-4,0.01
2020-11-15,EX,ALT,EUN,7.1317277588906785E-9,0.01
2020-11-15,I0,ALT,EUN,6.432291661637526E-8,0.01
2020-11-15,I1,ALT,EUN,2.2050635549480538E-7,0.01
2020-11-15,I2,ALT,EUN,1.9139162657970783E-7,0.01
2020-11-15,I3,ALT,EUN,7.798704266055024E-7,0.01
2020-11-15,ND,ALT,EUN,0.007721507344766654,0.01
2020-11-15,RE,ALT,EUN,0.8625454733342104,0.01
2020-11-15,SU,ALT,EUN,0.08784683831225079,0.01
2020-11-16,ED,TAM,EUN,7.666274599328997E-4,0.01
2020-11-16,EX,TAM,EUN,7.79659801299383E-9,0.01
2020-11-16,I0,TAM,EUN,7.032197798313987E-8,0.01
2020-11-16,I1,TAM,EUN,2.4113415938764483E-7,0.01
2020-11-16,I2,TAM,EUN,2.094079867527742E-7,0.01
2020-11-16,I3,TAM,EUN,8.507146053529203E-7,0.01
2020-11-16,ND,TAM,EUN,0.0036697341412953014,0.01
2020-11-16,RE,TAM,EUN,0.8624748226473905,0.01
2020-11-16,SU,TAM,EUN,0.0878710929788908,0.01
2020-11-16,ED,MAD,EUN,7.670181724422703E-4,0.01
2020-11-16,EX,MAD,EUN,3.813497635393021E-9,0.01
2020-11-16,I0,MAD,EUN,3.4382507474428166E-8,0.01
2020-11-16,I1,MAD,EUN,1.1763278138299164E-7,0.01
2020-11-16,I2,MAD,EUN,1.0169964153430744E-7,0.01
2020-11-16,I3,MAD,EUN,4.219562377225758E-7,0.01
2020-11-16,ND,MAD,EUN,0.006879723549744941,0.01
2020-11-16,RE,MAD,EUN,0.8625822506359532,0.01
2020-11-16,SU,MAD,EUN,0.08775942759145142,0.01
2020-11-16,ED,ALT,EUN,7.667278235901397E-4,0.01
2020-11-16,EX,ALT,EUN,6.491402890577244E-9,0.01
2020-11-16,I0,ALT,EUN,5.8542995503247194E-8,0.01
2020-11-16,I1,ALT,EUN,2.0061742709906012E-7,0.01
2020-11-16,I2,ALT,EUN,1.7400956965562728E-7,0.01
2020-11-16,I3,ALT,EUN,7.109968152305892E-7,0.01
2020-11-16,ND,ALT,EUN,0.007754205919418313,0.01
2020-11-16,RE,ALT,EUN,0.8625024261232679,0.01
2020-11-16,SU,ALT,EUN,0.08784243947893229,0.01
2020-11-17,ED,TAM,EUN,7.66628310647505E-4,0.01
2020-11-17,EX,TAM,EUN,7.096564348564292E-9,0.01
2020-11-17,I0,TAM,EUN,6.40027252936644E-8,0.01
2020-11-17,I1,TAM,EUN,2.1938156843634968E-7,0.01
2020-11-17,I2,TAM,EUN,1.9038452720854705E-7,0.01
2020-11-17,I3,TAM,EUN,7.756144551201729E-7,0.01
2020-11-17,ND,TAM,EUN,0.003695002891260941,0.01
2020-11-17,RE,TAM,EUN,0.8624317863625793,0.01
2020-11-17,SU,TAM,EUN,0.0878666923276775,0.01
2020-11-17,ED,MAD,EUN,7.67018594398508E-4,0.01
2020-11-17,EX,MAD,EUN,3.471201502421958E-9,0.01
2020-11-17,I0,MAD,EUN,3.129434568263719E-8,0.01
2020-11-17,I1,MAD,EUN,1.0703437619232396E-7,0.01
2020-11-17,I2,MAD,EUN,9.248184811507403E-8,0.01
2020-11-17,I3,MAD,EUN,3.8460321188137684E-7,0.01
2020-11-17,ND,MAD,EUN,0.006912851055191094,0.01
2020-11-17,RE,MAD,EUN,0.8625391644964934,0.01
2020-11-17,SU,MAD,EUN,0.08775503614887034,0.01
2020-11-17,ED,ALT,EUN,7.667285345869549E-4,0.01
2020-11-17,EX,ALT,EUN,5.90861241494262E-9,0.01
2020-11-17,I0,ALT,EUN,5.328296295500189E-8,0.01
2020-11-17,I1,ALT,EUN,1.8252613287891686E-7,0.01
2020-11-17,I2,ALT,EUN,1.5821163161386074E-7,0.01
2020-11-17,I3,ALT,EUN,6.481828893826324E-7,0.01
2020-11-17,ND,ALT,EUN,0.007786902861682206,0.01
2020-11-17,RE,ALT,EUN,0.8624593739067146,0.01
2020-11-17,SU,ALT,EUN,0.08783804144834592,0.01
2020-11-18,ED,TAM,EUN,7.666290862619601E-4,0.01
2020-11-18,EX,TAM,EUN,6.45943262625924E-9,0.01
2020-11-18,I0,TAM,EUN,5.8251913321085825E-8,0.01
2020-11-18,I1,TAM,EUN,1.9959544341759368E-7,0.01
2020-11-18,I2,TAM,EUN,1.7309535490228757E-7,0.01
2020-11-18,I3,TAM,EUN,7.071184861787359E-7,0.01
2020-11-18,ND,TAM,EUN,0.003720270380351374,0.01
2020-11-18,RE,TAM,EUN,0.8623887444111811,0.01
2020-11-18,SU,TAM,EUN,0.0878622925336285,0.01
2020-11-18,ED,MAD,EUN,7.670189790017199E-4,0.01
2020-11-18,EX,MAD,EUN,3.159647840822308E-9,0.01
2020-11-18,I0,MAD,EUN,2.8483779746812708E-8,0.01
2020-11-18,I1,MAD,EUN,9.739250059316594E-8,0.01
2020-11-18,I2,MAD,EUN,8.410207281477954E-8,0.01
2020-11-18,I3,MAD,EUN,3.505465680276519E-7,0.01
2020-11-18,ND,MAD,EUN,0.006945976905674817,0.01
2020-11-18,RE,MAD,EUN,0.8624960766681702,0.01
2020-11-18,SU,MAD,EUN,0.08775064523741506,0.01
2020-11-18,ED,ALT,EUN,7.667291827698444E-4,0.01
2020-11-18,EX,ALT,EUN,5.378181678205257E-9,0.01
2020-11-18,I0,ALT,EUN,4.849599524507462E-8,0.01
2020-11-18,I1,ALT,EUN,1.6606956551208834E-7,0.01
2020-11-18,I2,ALT,EUN,1.4385284534594814E-7,0.01
2020-11-18,I3,ALT,EUN,5.908981109697159E-7,0.01
2020-11-18,ND,ALT,EUN,0.007819598171412857,0.01
2020-11-18,RE,ALT,EUN,0.8624163173245869,0.01
2020-11-18,SU,ALT,EUN,0.08783364416809182,0.01
2020-11-19,ED,TAM,EUN,7.666297933804463E-4,0.01
2020-11-19,EX,TAM,EUN,5.879545037062088E-9,0.01
2020-11-19,I0,TAM,EUN,5.301833993191734E-8,0.01
2020-11-19,I1,TAM,EUN,1.815975299549257E-7,0.01
2020-11-19,I2,TAM,EUN,1.5738169732222273E-7,0.01
2020-11-19,I3,TAM,EUN,6.446488613767929E-7,0.01
2020-11-19,ND,TAM,EUN,0.0037455366084005806,0.01
2020-11-19,RE,TAM,EUN,0.8623456974922381,0.01
2020-11-19,SU,TAM,EUN,0.08785789353945679,0.01
2020-11-19,ED,MAD,EUN,7.670193295482879E-4,0.01
2020-11-19,EX,MAD,EUN,2.876073393090935E-9,0.01
2020-11-19,I0,MAD,EUN,2.5925829848213832E-8,0.01
2020-11-19,I1,MAD,EUN,8.862063485713951E-8,0.01
2020-11-19,I2,MAD,EUN,7.648384864485946E-8,0.01
2020-11-19,I3,MAD,EUN,3.194965715920838E-7,0.01
2020-11-19,ND,MAD,EUN,0.006979101101152556,0.01
2020-11-19,RE,MAD,EUN,0.8624529874946925,0.01
2020-11-19,SU,MAD,EUN,0.0877462548290798,0.01
2020-11-19,ED,ALT,EUN,7.667297736679553E-4,0.01
2020-11-19,EX,ALT,EUN,4.895402036617985E-9,0.01
2020-11-19,I0,ALT,EUN,4.413949299969538E-8,0.01
2020-11-19,I1,ALT,EUN,1.5109963040662823E-7,0.01
2020-11-19,I2,ALT,EUN,1.3080157405171575E-7,0.01
2020-11-19,I3,ALT,EUN,5.386580928586339E-7,0.01
2020-11-19,ND,ALT,EUN,0.00785229184848509,0.01
2020-11-19,RE,ALT,EUN,0.8623732569597236,0.01
2020-11-19,SU,ALT,EUN,0.08782924759048137,0.01
2020-11-20,ED,TAM,EUN,7.666304380293077E-4,0.01
2020-11-20,EX,TAM,EUN,5.351753347522537E-9,0.01
2020-11-20,I0,TAM,EUN,4.82554230753287E-8,0.01
2020-11-20,I1,TAM,EUN,1.6522578745692932E-7,0.01
2020-11-20,I2,TAM,EUN,1.4309938839993527E-7,0.01
2020-11-20,I3,TAM,EUN,5.876779670599402E-7,0.01
2020-11-20,ND,TAM,EUN,0.0037708015752630224,0.01
2020-11-20,RE,TAM,EUN,0.8623026462423281,0.01
2020-11-20,SU,TAM,EUN,0.08785349529302647,0.01
2020-11-20,ED,MAD,EUN,7.670196490448595E-4,0.01
2020-11-20,EX,MAD,EUN,2.6179635362202635E-9,0.01
